customer_id,customer,city,state,country,age
BF-110802,Evelyn Raman,Paris,Seine (Paris),France,43
BF-110803,Amanda Stewart,Langley,British Columbia,Canada,78
BF-110804,Aimee Li,Darlinghurst,New South Wales,Australia,66
BF-110805,Angela Alexander,Mill Valley,California,United States,35
BF-110807,Andre Garcia,Perth,South Australia,Australia,70
BF-110808,Cassandra Srini,Bremerton,Washington,United States,60
BF-110809,Rebekah Srini,Concord,California,United States,29
BF-111700,Alexa Travers,Caloundra,Queensland,Australia,56
BF-111701,Andrea Torres,Hof,Bayern,Germany,24
BF-111702,Dalton Ramirez,Coronado,California,United States,40
BF-111703,Alexandra Morgan,Portland,Oregon,United States,21
BF-111704,Christian Lewis,Palo Alto,California,United States,73
BF-111705,Abigail Griffin,Paris,Seine (Paris),France,83
BF-111706,Alexia Ross,Langley,British Columbia,Canada,69
BF-111707,Abigail Martinez,Issaquah,Washington,United States,74
BF-111708,Benjamin Davis,Lille,Nord,France,49
BF-111709,Abigail Howard,Coronado,California,United States,71
BG-110350,Alfredo Serrano,Matraville,New South Wales,Australia,60
BG-110351,Anna Patterson,Beaverton,Oregon,United States,59
BG-110352,Andrea James,Corvallis,Oregon,United States,59
BG-110353,Robert Rodriguez,Tremblay-en-France,Seine Saint Denis,France,52
BG-110354,Jerry Deng,London,England,United Kingdom,74
BG-110355,Christine Nath,Bobigny,Seine Saint Denis,France,50
BG-110356,Austin Hayes,Langford,British Columbia,Canada,72
BG-110357,Alexia Hayes,Imperial Beach,California,United States,68
BG-110358,Alyssa Brown,Newport Beach,California,United States,41
BG-110359,Todd Guo,Orleans,Loiret,France,36
BG-116950,Casey Moreno,Silverwater,New South Wales,Australia,49
BG-116951,Alyssa Reed,Grossmont,California,United States,71
BG-116952,Kaitlyn Lopez,Salem,Oregon,United States,59
BG-116953,Dennis Xu,Warrnambool,Victoria,Australia,41
BG-116955,Casey Raji,Berkeley,California,United States,50
BG-116956,Hailey Cox,Lebanon,Oregon,United States,67
BG-116957,April Sharma,Villeneuve-d'Ascq,Nord,France,77
BG-116958,Ashlee Lal,Bury,England,United Kingdom,70
BG-116959,Donna Lal,Findon,South Australia,Australia,62
BH-117100,Carla Lopez,Rockhampton,Queensland,Australia,44
BH-117102,Jamie Liu,Cambridge,England,United Kingdom,35
BH-117103,Jerome Vazquez,Hawthorne,Queensland,Australia,37
BH-117104,Matthew Taylor,Novato,California,United States,26
BH-117105,Logan Hall,Woodburn,Oregon,United States,80
BH-117106,Amy Guo,Colma,California,United States,58
BH-117107,April Nara,London,England,United Kingdom,60
BH-117108,Claudia Zeng,Gold Coast,Queensland,Australia,24
BH-117109,Ariana Rogers,Erlangen,Bayern,Germany,35
BM-111400,Bonnie Nara,Paris,Seine (Paris),France,34
BM-111401,Kaitlyn Hall,Tacoma,Washington,United States,81
BM-111403,Katelyn Phillips,Novato,California,United States,48
BM-111404,Sheena Lal,Hervey Bay,Queensland,Australia,38
BM-111405,Alicia Chapman,Brisbane,Queensland,Australia,75
BM-111406,Caitlin Sanders,Olympia,Washington,United States,26
BM-111407,Derek Xie,Port Macquarie,New South Wales,Australia,42
BM-111408,Monica Kim,Colombes,Hauts de Seine,France,54
BM-111409,Anibal Sousa,Bottrop,Nordrhein-Westfalen,Germany,78
BM-116500,Andrea Kelly,Seattle,Washington,United States,78
BM-116501,Alison Yuan,High Wycombe,England,United Kingdom,74
BM-116502,Jasmine Bell,San Francisco,California,United States,69
BM-116503,Aidan Bryant,Beaverton,Oregon,United States,32
BM-116504,Isaiah Evans,Santa Monica,California,United States,55
BM-116505,Allison Baker,Cliffside,British Columbia,Canada,67
BM-116506,Jamie Rubio,Billericay,England,United Kingdom,38
BM-116507,Alejandro Nara,Frankfurt am Main,Saarland,Germany,24
BM-116508,Dominic Sullivan,Coffs Harbour,New South Wales,Australia,75
BM-116509,Haley Cox,Concord,California,United States,21
BM-117850,Alex Howard,Olympia,Washington,United States,41
BM-117851,Haley Price,El Cajon,California,United States,24
BM-117852,Jerome Ramos,Bendigo,Victoria,Australia,78
BM-117853,Brandon Garcia,Sooke,British Columbia,Canada,79
BM-117854,Dalton Brown,Shawnee,British Columbia,Canada,21
BM-117855,Scott Seely,München,Hamburg,Germany,60
BM-117856,Bradley Xie,Paris,Seine (Paris),France,54
BM-117857,Angelica Diaz,Sedro Woolley,Washington,United States,76
BM-117858,Bridget Nara,Bottrop,Nordrhein-Westfalen,Germany,49
BM-117859,Kurt Pal,Saint Ouen,Loir et Cher,France,37
BN-114700,Sydney Perry,Billericay,England,United Kingdom,47
BN-114701,Brianna Thomas,Mill Valley,California,United States,49
BN-114702,Adrienne Jiménez,Burlingame,California,United States,44
BN-114704,Tabitha Serrano,Cranbourne,Victoria,Australia,59
BN-114705,Dylan Perry,San Diego,California,United States,24
BN-114706,Bruce Sanz,Goulburn,New South Wales,Australia,83
BN-114707,Brad Xie,Birmingham,England,United Kingdom,31
BN-114708,Brenda Stone,Milsons Point,New South Wales,Australia,81
BN-114709,Dylan Ross,Fremont,California,United States,39
BN-115150,Christina Stewart,Saint Germain en Laye,Yveline,France,49
BN-115151,Alberto Jiménez,Geelong,Victoria,Australia,69
BN-115152,Manuel Garcia,Paris,Seine (Paris),France,72
BN-115153,Clarence Raji,Berkeley,California,United States,81
BN-115154,Amanda Hall,Gold Coast,Queensland,Australia,30
BN-115155,Angela Brooks,San Carlos,California,United States,78
BN-115156,Aidan Jenkins,Salem,Oregon,United States,59
BN-115157,Eduardo Clark,Puyallup,Washington,United States,33
BN-115158,Joe Subram,Matraville,New South Wales,Australia,19
BN-115159,Casey Navarro,Warrnambool,Victoria,Australia,65
BP-110950,Aaron Yang,Langley,British Columbia,Canada,73
BP-110951,Alyssa Cooper,Lemon Grove,California,United States,82
BP-110952,Carolyn Navarro,Gold Coast,Queensland,Australia,38
BP-110953,Angelica Powell,Portland,Oregon,United States,22
BP-110954,Dalton Bell,Kassel,Hessen,Germany,29
BP-110955,Allison Bell,Woodburn,Oregon,United States,66
BP-110956,Adrian Rivera,Imperial Beach,California,United States,67
BP-110957,Allison Roberts,San Francisco,California,United States,23
BP-110958,Christian Griffin,Puyallup,Washington,United States,46
BP-110959,Amy Zeng,Hervey Bay,Queensland,Australia,24
BP-111850,Elijah Sharma,Bellingham,Washington,United States,64
BP-111851,Brenda Kapoor,Woolston,England,United Kingdom,22
BP-111852,Angel Murphy,Santa Monica,California,United States,65
BP-111853,Ana Alexander,Runcorn,England,United Kingdom,39
BP-111854,Krystal Wagner,Roubaix,Nord,France,57
BP-111855,Adam Russell,Glendale,California,United States,24
BP-111856,Alexander Smith,Burlingame,California,United States,80
BP-111857,Bryant Rodriguez,Newcastle upon Tyne,England,United Kingdom,40
BP-111858,Alexandria Coleman,Cliffside,British Columbia,Canada,82
BP-111859,Andrea Hall,Beaverton,Oregon,United States,30
BP-112300,Cassandra Sanchez,Lieusaint,Seine et Marne,France,73
BP-112302,Dennis Ma,Paris,Seine (Paris),France,82
BP-112303,Julia Walker,Renton,Washington,United States,83
BP-112304,Angelica Ross,W. Linn,Oregon,United States,79
BP-112305,Nathan Smith,Newton,British Columbia,Canada,26
BP-112306,Jaclyn Ye,Orleans,Loiret,France,52
BP-112307,Casey Chander,Warrington,England,United Kingdom,40
BP-112308,Chelsea Lopez,Lane Cove,New South Wales,Australia,56
BP-112309,Connor Evans,Westminster,British Columbia,Canada,23
BP-112900,Alexandria Bailey,Langford,British Columbia,Canada,72
BP-112901,Brad Pritchett,Chula Vista,California,United States,26
BP-112902,Blake Gonzales,El Cajon,California,United States,51
BP-112903,Bryant Lopez,Newcastle upon Tyne,England,United Kingdom,44
BP-112904,Alexis Taylor,La Jolla,California,United States,49
BP-112905,Benjamin Winter,Portland,Oregon,United States,53
BP-112906,Austin Shan,San Francisco,California,United States,27
BP-112907,Antonio Perry,Berkeley,California,United States,50
BP-112908,Damien Xu,Saint Germain en Laye,Yveline,France,64
BP-112909,Byron Suarez,Paris La Defense,Hauts de Seine,France,69
BS-113650,Amy Zhang,Goulburn,New South Wales,Australia,24
BS-113651,Connor Lopez,Santa Monica,California,United States,78
BS-113652,Christy Hu,Ingolstadt,Bayern,Germany,59
BS-113653,Dalton Hughes,Colma,California,United States,83
BS-113654,Benjamin Lee,Salem,Oregon,United States,68
BS-113655,Connor Henderson,Palo Alto,California,United States,67
BS-113656,Brett Madan,Roncq,Nord,France,79
BS-113658,Kayla Harrison,Novato,California,United States,70
BS-113659,Deanna Kapoor,Watford,England,United Kingdom,24
BS-113800,Arianna Morris,Newcastle upon Tyne,England,United Kingdom,66
BS-113801,Douglas Srini,Springwood,New South Wales,Australia,65
BS-113802,Juan Ramirez,Palo Alto,California,United States,80
BS-113803,Abby Lopez,Beverly Hills,California,United States,30
BS-113804,Brian Howard,Tacoma,Washington,United States,30
BS-113805,Curtis Cai,Wollongong,New South Wales,Australia,77
BS-113807,Erika Serrano,Liverpool,England,United Kingdom,43
BS-113808,Andrea Turner,Langley,British Columbia,Canada,61
BS-113809,Chloe Jackson,Palo Alto,California,United States,45
BS-115900,Blake Griffin,Gold Coast,Queensland,Australia,27
BS-115901,Alfredo Diaz,Paris,Seine (Paris),France,70
BS-115902,Alexia Foster,Cheltenham,England,United Kingdom,57
BS-115903,Charles Rivera,Lemon Grove,California,United States,82
BS-115904,Colin Chen,Paris,Seine (Paris),France,29
BS-115905,Valerie Hu,Seaford,Victoria,Australia,18
BS-115906,Blake Hayes,Burbank,California,United States,74
BS-115907,Elijah Ross,Seattle,Washington,United States,28
BS-115908,Alisha Zhao,Port Macquarie,New South Wales,Australia,22
BS-115909,Destiny Watson,Sydney,New South Wales,Australia,69
BS-116650,Alexis Lee,Torrance,California,United States,42
BS-116651,Clayton Nara,Perth,South Australia,Australia,41
BS-116652,Brian Richardson,Victoria,British Columbia,Canada,79
BS-116653,Stanley Patel,Hervey Bay,Queensland,Australia,66
BS-116655,Anna Hughes,Sooke,British Columbia,Canada,79
BS-116657,Gabriel Simmons,Erlangen,Bayern,Germany,68
BS-116658,Christina Sanders,Neunkirchen,Saarland,Germany,33
BS-116659,Jeremy Rivera,Tacoma,Washington,United States,76
BS-117550,Haley Bailey,Vancouver,British Columbia,Canada,83
BS-117551,Ian Patterson,San Carlos,California,United States,27
BS-117552,Anna Howard,Lakewood,California,United States,27
BS-117553,Anna Sanchez,Bremerton,Washington,United States,39
BS-117554,Carlos Turner,Santa Monica,California,United States,45
BS-117555,Brianna Perry,Bellflower,California,United States,46
BS-117556,Ashley Bryant,Edmonds,Washington,United States,74
BS-117557,Clayton Cai,Berlin,Nordrhein-Westfalen,Germany,75
BS-117558,Aaron Chen,Los Angeles,California,United States,58
BS-117559,Brent Zhao,Paris,Seine (Paris),France,63
BS-118000,Elijah Griffin,Grossmont,California,United States,48
BS-118001,Dominique Jordan,Dresden,Hessen,Germany,38
BS-118003,Aaron Nelson,Beverly Hills,California,United States,37
BS-118004,Ethan Kumar,Milwaukie,Oregon,United States,69
BS-118005,Jodi Luo,Cliffside,British Columbia,Canada,61
BS-118006,Angel Cox,Warrnambool,Victoria,Australia,66
BS-118007,Blake Butler,Gateshead,England,United Kingdom,83
BS-118008,Ethan Diaz,Spring Valley,California,United States,36
BS-118009,Billy Diaz,Kirkby,England,United Kingdom,18
BT-113050,Beth Martin,Hobart,Tasmania,Australia,56
BT-113051,Nathaniel Howard,Corvallis,Oregon,United States,35
BT-113052,Lauren Torres,Los Angeles,California,United States,70
BT-113053,Alyssa Wilson,Burbank,California,United States,22
BT-113057,Cody Torres,La Jolla,California,United States,75
BT-113058,Felicia Carlson,Milton Keynes,England,United Kingdom,26
BT-113059,Colin Huang,London,England,United Kingdom,39
BT-113950,Kristen Zheng,Lavender Bay,New South Wales,Australia,35
BT-113951,Bradley Tang,Duesseldorf,Hessen,Germany,21
BT-113952,Gabrielle Ross,Warrington,England,United Kingdom,41
BT-113953,Natalie Gonzales,National City,California,United States,65
BT-113954,Edgar Subram,Frankfurt am Main,Saarland,Germany,60
BT-113955,Curtis Lin,London,England,United Kingdom,45
BT-113957,Bailey Turner,Novato,California,United States,53
BT-113958,Jade Kelly,Torrance,California,United States,24
BT-113959,Abigail Jones,Spokane,Washington,United States,61
BT-114400,Adrian Cook,Edmonds,Washington,United States,44
BT-114401,Kelsey Lal,St. Leonards,New South Wales,Australia,27
BT-114402,Candace Raman,South Melbourne,Victoria,Australia,40
BT-114403,Nicholas Lee,Corvallis,Oregon,United States,73
BT-114405,Jonathan Foster,San Carlos,California,United States,48
BT-114406,Aaron Ross,Cliffside,British Columbia,Canada,44
BT-114407,Erica Chen,South Melbourne,Victoria,Australia,82
BT-114408,Alison Chande,Bonn,Hamburg,Germany,27
BT-114850,Karla Nath,Solingen,Nordrhein-Westfalen,Germany,65
BT-114851,Philip Romero,Brisbane,Queensland,Australia,74
BT-114852,Kaylee Watson,Lebanon,Oregon,United States,41
BT-114853,Morgan Campbell,Bremerton,Washington,United States,43
BT-114854,Clayton Wagner,London,England,United Kingdom,55
BT-114855,Eduardo Young,Bellingham,Washington,United States,39
BT-114856,Eric Phillips,Puyallup,Washington,United States,59
BT-114857,Adam Li,Oregon City,Oregon,United States,62
BT-114858,Connor Jenkins,Bury,England,United Kingdom,52
BT-114859,Alison Luo,Seaford,Victoria,Australia,40
BT-116800,Allison Peterson,Caloundra,Queensland,Australia,26
BT-116801,Alfredo Hernandez,Mühlheim,Hamburg,Germany,51
BT-116802,Alvin Guo,Oxford,England,United Kingdom,77
BT-116803,Austin Kumar,Shawnee,British Columbia,Canada,34
BT-116804,George Vance,Darlinghurst,New South Wales,Australia,47
BT-116805,Arthur Kapoor,Coffs Harbour,New South Wales,Australia,39
BT-116806,Eduardo Rodriguez,Imperial Beach,California,United States,32
BT-116807,Ashlee Deng,Paris,Seine (Paris),France,46
BT-116808,Angela Long,Ballard,Washington,United States,59
BT-116809,Alan Shen,Sydney,New South Wales,Australia,65
BV-112450,Billy Blanco,Brisbane,Queensland,Australia,60
BV-112451,Justin Simmons,Colma,California,United States,81
BV-112452,Victoria Wood,Corvallis,Oregon,United States,83
BV-112453,Carson Alexander,Bellflower,California,United States,44
BV-112454,Natalie Perez,El Cajon,California,United States,81
BV-112455,Rebekah Hernandez,Berlin,Hamburg,Germany,56
BV-112456,Allison Edwards,Solingen,Nordrhein-Westfalen,Germany,65
BV-112457,Ebony Sanz,London,England,United Kingdom,51
BV-112458,Olivia Long,Palo Alto,California,United States,70
BV-112459,Luke Yang,Newcastle upon Tyne,England,United Kingdom,82
BW-110650,Antonio Bennett,Langley,British Columbia,Canada,24
BW-110651,Cindy Raman,Sydney,New South Wales,Australia,40
BW-110653,Blake Price,Chula Vista,California,United States,25
BW-110654,Trevor Hughes,Saint Germain en Laye,Yveline,France,73
BW-110655,Cindy Edwards,Mill Valley,California,United States,49
BW-110656,Jada Peterson,Issaquah,Washington,United States,73
BW-110657,Amanda Green,Downey,California,United States,76
BW-110658,Darren Navarro,Beverly Hills,California,United States,44
BW-110659,Abigail Richardson,Melbourne,Victoria,Australia,30
BW-112000,Dale She,Saint Ouen,Loir et Cher,France,29
BW-112001,Angel Evans,Sunbury,Victoria,Australia,65
BW-112002,David Thomas,Cliffside,British Columbia,Canada,53
BW-112003,Emily Thomas,Cliffside,British Columbia,Canada,31
BW-112004,Alisha Yuan,Burbank,California,United States,78
BW-112005,Dakota Alexander,Olympia,Washington,United States,38
BW-112008,Christy Zeng,High Wycombe,England,United Kingdom,74
BW-112009,Kari Sai,Findon,South Australia,Australia,40
CA-120550,Ashley Griffin,Newcastle upon Tyne,England,United Kingdom,57
CA-120551,Arianna Howard,Beaverton,Oregon,United States,80
CA-120552,Bryan Stewart,Goulburn,New South Wales,Australia,55
CA-120553,Dawn Stone,Solingen,Nordrhein-Westfalen,Germany,42
CA-120554,Benjamin Henderson,Palo Alto,California,United States,28
CA-120555,Cristina Xie,South Melbourne,Victoria,Australia,32
CA-120556,Anna Richardson,San Francisco,California,United States,71
CA-120557,Alexandra Brooks,Chula Vista,California,United States,23
CA-120558,Julian Patterson,Lincoln Acres,California,United States,32
CA-120559,Clayton Zhou,Hawthorne,Queensland,Australia,21
CA-122651,Kristen Li,Coffs Harbour,New South Wales,Australia,43
CA-122653,Alexander Brown,Daly City,California,United States,43
CA-122654,Alexandra Collins,Bottrop,Nordrhein-Westfalen,Germany,64
CA-122655,Rosa Zhou,London,England,United Kingdom,74
CA-122658,Logan Perez,Puyallup,Washington,United States,74
CA-123100,Alyssa Perry,La Jolla,California,United States,80
CA-123101,Heidi Lopez,Matraville,New South Wales,Australia,59
CA-123102,Cynthia Lopez,Chula Vista,California,United States,79
CA-123103,Alexis Robinson,Los Angeles,California,United States,22
CA-123104,Jeffery Yang,Berkeley,California,United States,23
CA-123105,Cassie She,Roncq,Nord,France,37
CA-123106,Manuel Sai,Paris La Defense,Hauts de Seine,France,45
CA-123107,Arianna Diaz,Bellflower,California,United States,34
